time,Measurement,DA_1,DA_2,DA_3,HA,RT,HA_ub,HA_lb
01/05/2021 04.30,0,0,0,0,0,0,0,0
01/05/2021 04.45,0,0,0,0,0,0,0,0
01/05/2021 05.00,0,0,0,0,0,0,0,0
01/05/2021 05.15,0,0,0,0,0,0,0,0
01/05/2021 05.30,0,0,0,0,0,0,0,0
01/05/2021 05.45,0,0,0,0,0,0,0,0
01/05/2021 06.00,0,0,0,0,0,0,0,0
01/05/2021 06.15,0,0,0,0,0,0,0,0
01/05/2021 06.30,0,0,0,0,0,0,0,0
01/05/2021 06.45,0,0,0,0,0,0,0,0
01/05/2021 07.00,0,0,0,0,0,0,0,0
01/05/2021 07.15,0,0,0,0,0,0,0,0
01/05/2021 07.30,0,0,0,0,0,0,0,0
01/05/2021 07.45,0,0,0,0,0,0,0,0
01/05/2021 08.00,0,0,0,0,0,0,0,0
01/05/2021 08.15,0,0,0,0,0,0,0,0
01/05/2021 08.30,0.00185,1.74E-05,0.014241146,1.27E-05,1.74E-05,0,0.00002175,0.00001305
01/05/2021 08.45,0.00615,5.23E-05,0.042723439,3.80E-05,5.23E-05,0.00185,0.000065375,0.000039225
01/05/2021 09.00,0.006025,0.000191719,0.080106395,0.000139462,0.000191719,0.00615,0.000239649,0.000143789
01/05/2021 09.15,0.013275,0.000156861,0.102654912,0.000114105,0.000156861,0.006025,0.000196076,0.000117646
01/05/2021 09.30,0.020525,0.000122003,0.125203428,8.87E-05,0.000122003,0.013275,0.000152504,9.15023E-05
01/05/2021 09.45,0.027775,8.71E-05,0.147751945,6.34E-05,8.71E-05,0.020525,0.000108875,0.000065325
01/05/2021 10.00,0.0403125,0,0.157428201,0,0,0.027775,0,0
01/05/2021 10.15,0.0440375,0,0.188558225,0,0,0.0403125,0,0
01/05/2021 10.30,0.0477625,0,0.219688249,8.08E-06,0,0.0440375,0,0
01/05/2021 10.45,0.0514875,0,0.250818273,2.42E-05,0,0.0477625,0,0
01/05/2021 11.00,0.0630125,0,0.330865917,0,0,0.0514875,0,0
01/05/2021 11.15,0.0615375,0,0.329384195,0,0,0.0630125,0,0
01/05/2021 11.30,0.0600625,0,0.327902473,0.004293111,0,0.0615375,0,0
01/05/2021 11.45,0.0585875,0,0.326420751,0.012750134,0,0.0600625,0,0
01/05/2021 12.00,0.0615375,0,0.37815398,0.036815366,0,0.0585875,0,0
01/05/2021 12.15,0.0571125,0,0.341195624,0.034866915,0,0.0615375,0,0
01/05/2021 12.30,0.0526875,0,0.304237268,0.032918465,0,0.0571125,0,0
01/05/2021 12.45,0.0482625,0,0.267278912,0.030970014,0,0.0526875,0,0
01/05/2021 13.00,0.0463125,0,0.233836563,0.023646116,0,0.0482625,0,0
01/05/2021 13.15,0.0402375,0,0.194534202,0.025281297,0,0.0463125,0,0
01/05/2021 13.30,0.0341625,0,0.155231841,0.026916479,0,0.0402375,0,0
01/05/2021 13.45,0.0280875,0,0.11592948,0.02855166,0,0.0341625,0,0
01/05/2021 14.00,0.01785,0,0.024301168,0.044879468,0,0.0280875,0,0
01/05/2021 14.15,0.01455,0,0.019882774,0.036719565,0,0.01785,0,0
01/05/2021 14.30,0.01125,0,0.01546438,0.028559661,0,0.01455,0,0
01/05/2021 14.45,0.00795,0,0.011045986,0.020399758,0,0.01125,0,0
01/05/2021 15.00,0,0,0,0,0,0.00795,0,0
01/05/2021 15.15,0,0,0,0,0,0,0,0
01/05/2021 15.30,0,0,0,0,0,0,0,0
01/05/2021 15.45,0,0,0,0,0,0,0,0
01/05/2021 16.00,0,0,0,0,0,0,0,0
01/05/2021 16.15,0,0,0,0,0,0,0,0
01/05/2021 16.30,0,0,0,0,0,0,0,0
01/05/2021 16.45,0,0,0,0,0,0,0,0
01/05/2021 17.00,0,0,0,0,0,0,0,0
01/05/2021 17.15,0,0,0,0,0,0,0,0
01/05/2021 17.30,0,0,0,0,0,0,0,0
01/05/2021 17.45,0,0,0,0,0,0,0,0
01/05/2021 18.00,0,0,0,0,0,0,0,0
01/05/2021 18.15,0,0,0,0,0,0,0,0
01/05/2021 18.30,0,0,0,0,0,0,0,0
01/05/2021 18.45,0,0,0,0,0,0,0,0
01/05/2021 19.00,0,0,0,0,0,0,0,0
01/05/2021 19.15,0,0,0,0,0,0,0,0
01/05/2021 19.30,0,0,0,0,0,0,0,0
01/05/2021 19.45,0,0,0,0,0,0,0,0
01/05/2021 20.00,0,0,0,0,0,0,0,0
01/05/2021 20.15,0,0,0,0,0,0,0,0
01/05/2021 20.30,0,0,0,0,0,0,0,0
01/05/2021 20.45,0,0,0,0,0,0,0,0
01/05/2021 21.00,0,0,0,0,0,0,0,0
01/05/2021 21.15,0,0,0,0,0,0,0,0
01/05/2021 21.30,0,0,0,0,0,0,0,0
01/05/2021 21.45,0,0,0,0,0,0,0,0
01/05/2021 22.00,0,0,0,0,0,0,0,0
01/05/2021 22.15,0,0,0,0,0,0,0,0
01/05/2021 22.30,0,0,0,0,0,0,0,0
01/05/2021 22.45,0,0,0,0,0,0,0,0
01/05/2021 23.00,0,0,0,0,0,0,0,0
01/05/2021 23.15,0,0,0,0,0,0,0,0
01/05/2021 23.30,0,0,0,0,0,0,0,0
01/05/2021 23.45,0,0,0,0,0,0,0,0
01/06/2021 00.00,0,0,0,0,0,0,0,0
01/06/2021 00.15,0,0,0,0,0,0,0,0
01/06/2021 00.30,0,0,0,0,0,0,0,0
01/06/2021 00.45,0,0,0,0,0,0,0,0
01/06/2021 01.00,0,0,0,0,0,0,0,0
01/06/2021 01.15,0,0,0,0,0,0,0,0
01/06/2021 01.30,0,0,0,0,0,0,0,0
01/06/2021 01.45,0,0,0,0,0,0,0,0
01/06/2021 02.00,0,0,0,0,0,0,0,0
01/06/2021 02.15,0,0,0,0,0,0,0,0
01/06/2021 02.30,0,0,0,0,0,0,0,0
01/06/2021 02.45,0,0,0,0,0,0,0,0
01/06/2021 03.00,0,0,0,0,0,0,0,0
01/06/2021 03.15,0,0,0,0,0,0,0,0
01/06/2021 03.30,0,0,0,0,0,0,0,0
01/06/2021 03.45,0,0,0,0,0,0,0,0
01/06/2021 04.00,0,0,0,0,0,0,0,0
01/06/2021 04.15,0,0,0,0,0,0,0,0
01/06/2021 04.30,0,0,0,0,0,0,0,0
01/06/2021 04.45,0,0,0,0,0,0,0,0
01/06/2021 05.00,0,0,0,0,0,0,0,0
01/06/2021 05.15,0,0,0,0,0,0,0,0
01/06/2021 05.30,0,0,0,0,0,0,0,0
01/06/2021 05.45,0,0,0,0,0,0,0,0
01/06/2021 06.00,0,0,0,0,0,0,0,0
01/06/2021 06.15,0,0,0,0,0,0,0,0
01/06/2021 06.30,0,0,0,0,0,0,0,0
01/06/2021 06.45,0,0,0,0,0,0,0,0
01/06/2021 07.00,0,0,0,0,0,0,0,0
01/06/2021 07.15,0,0,0,0,0,0,0,0
01/06/2021 07.30,0,0,0,0,0,0,0,0
01/06/2021 07.45,0,0,0,0,0,0,0,0
01/06/2021 08.00,0,0,0,0,0,0,0,0
01/06/2021 08.15,0,0,0,0,0,0,0,0
01/06/2021 08.30,0.0003,0.00193768,0.004375904,0,0.00193768,0,0.0024221,0.00145326
01/06/2021 08.45,0.0015,0.005813039,0.013127711,0,0.005813039,0.0003,0.007266299,0.004359779
01/06/2021 09.00,0,0.021245809,0.023834033,0,0.021245809,0.0015,0.026557261,0.015934357
01/06/2021 09.15,0.00255,0.017416228,0.03128283,0,0.017416228,0,0.021770285,0.013062171
01/06/2021 09.30,0.00645,0.013586648,0.038731628,0,0.013586648,0.00255,0.01698331,0.010189986
01/06/2021 09.45,0.01035,0.009757067,0.046180425,0,0.009757067,0.00645,0.012196334,0.0073178
01/06/2021 10.00,0.01725,0.000182523,0.061566632,0,0.000182523,0.01035,0.000228154,0.000136892
01/06/2021 10.15,0.01915,0.000182918,0.063723823,0,0.000182918,0.01725,0.000228648,0.000137189
01/06/2021 10.30,0.02105,0.000183313,0.065881015,0,0.000183313,0.01915,0.000229141,0.000137485
01/06/2021 10.45,0.02295,0.000183707,0.068038206,0,0.000183707,0.02105,0.000229634,0.00013778
01/06/2021 11.00,0.0282625,0,0.085557154,0,0,0.02295,0,0
01/06/2021 11.15,0.0278875,0,0.077473174,0,0,0.0282625,0,0
01/06/2021 11.30,0.0275125,0.000631238,0.069389194,0,0.000631238,0.0278875,0.000789048,0.000473429
01/06/2021 11.45,0.0271375,0.001524323,0.061305214,0,0.001524323,0.0275125,0.001905404,0.001143242
01/06/2021 12.00,0.0304375,0.005094211,0.05601918,0,0.005094211,0.0271375,0.006367764,0.003820658
01/06/2021 12.15,0.0276125,0.004202761,0.046069902,0,0.004202761,0.0304375,0.005253451,0.003152071
01/06/2021 12.30,0.0247875,0.003311311,0.036120624,1.60E-06,0.003311311,0.0276125,0.004139139,0.002483483
01/06/2021 12.45,0.0219625,0.002419861,0.026171346,4.80E-06,0.002419861,0.0247875,0.003024826,0.001814896
01/06/2021 13.00,0.0206,0.00026295,0.001784956,1.76E-05,0.00026295,0.0219625,0.000328688,0.000197213
01/06/2021 13.15,0.0168,0.000215141,0.001460419,1.44E-05,0.000215141,0.0206,0.000268926,0.000161356
01/06/2021 13.30,0.013,0.000167332,0.001135881,1.12E-05,0.000167332,0.0168,0.000209165,0.000125499
01/06/2021 13.45,0.0092,0.000119523,0.000811344,8.00E-06,0.000119523,0.013,0.000149404,8.96423E-05
01/06/2021 14.00,0,0,0,0,0,0.0092,0,0
01/06/2021 14.15,0,0,0,0,0,0,0,0
01/06/2021 14.30,0,0,0,0,0,0,0,0
01/06/2021 14.45,0,0,0,0,0,0,0,0
01/06/2021 15.00,0,0,0,0,0,0,0,0
01/06/2021 15.15,0,0,0,0,0,0,0,0
01/06/2021 15.30,0,0,0,0,0,0,0,0
01/06/2021 15.45,0,0,0,0,0,0,0,0
01/06/2021 16.00,0,0,0,0,0,0,0,0
01/06/2021 16.15,0,0,0,0,0,0,0,0
01/06/2021 16.30,0,0,0,0,0,0,0,0
01/06/2021 16.45,0,0,0,0,0,0,0,0
01/06/2021 17.00,0,0,0,0,0,0,0,0
01/06/2021 17.15,0,0,0,0,0,0,0,0
01/06/2021 17.30,0,0,0,0,0,0,0,0
01/06/2021 17.45,0,0,0,0,0,0,0,0
01/06/2021 18.00,0,0,0,0,0,0,0,0
01/06/2021 18.15,0,0,0,0,0,0,0,0
01/06/2021 18.30,0,0,0,0,0,0,0,0
01/06/2021 18.45,0,0,0,0,0,0,0,0
01/06/2021 19.00,0,0,0,0,0,0,0,0
01/06/2021 19.15,0,0,0,0,0,0,0,0
01/06/2021 19.30,0,0,0,0,0,0,0,0
01/06/2021 19.45,0,0,0,0,0,0,0,0
01/06/2021 20.00,0,0,0,0,0,0,0,0
01/06/2021 20.15,0,0,0,0,0,0,0,0
01/06/2021 20.30,0,0,0,0,0,0,0,0
01/06/2021 20.45,0,0,0,0,0,0,0,0
01/06/2021 21.00,0,0,0,0,0,0,0,0
01/06/2021 21.15,0,0,0,0,0,0,0,0
01/06/2021 21.30,0,0,0,0,0,0,0,0
01/06/2021 21.45,0,0,0,0,0,0,0,0
01/06/2021 22.00,0,0,0,0,0,0,0,0
01/06/2021 22.15,0,0,0,0,0,0,0,0
01/06/2021 22.30,0,0,0,0,0,0,0,0
01/06/2021 22.45,0,0,0,0,0,0,0,0
01/06/2021 23.00,0,0,0,0,0,0,0,0
01/06/2021 23.15,0,0,0,0,0,0,0,0
01/06/2021 23.30,0,0,0,0,0,0,0,0
01/06/2021 23.45,0,0,0,0,0,0,0,0
01/07/2021 00.00,0,0,0,0,0,0,0,0
01/07/2021 00.15,0,0,0,0,0,0,0,0
01/07/2021 00.30,0,0,0,0,0,0,0,0
01/07/2021 00.45,0,0,0,0,0,0,0,0
01/07/2021 01.00,0,0,0,0,0,0,0,0
01/07/2021 01.15,0,0,0,0,0,0,0,0
01/07/2021 01.30,0,0,0,0,0,0,0,0
01/07/2021 01.45,0,0,0,0,0,0,0,0
01/07/2021 02.00,0,0,0,0,0,0,0,0
01/07/2021 02.15,0,0,0,0,0,0,0,0
01/07/2021 02.30,0,0,0,0,0,0,0,0
01/07/2021 02.45,0,0,0,0,0,0,0,0
01/07/2021 03.00,0,0,0,0,0,0,0,0
01/07/2021 03.15,0,0,0,0,0,0,0,0
01/07/2021 03.30,0,0,0,0,0,0,0,0
01/07/2021 03.45,0,0,0,0,0,0,0,0
01/07/2021 04.00,0,0,0,0,0,0,0,0
01/07/2021 04.15,0,0,0,0,0,0,0,0
01/07/2021 04.30,0,0,0,0,0,0,0,0
01/07/2021 04.45,0,0,0,0,0,0,0,0
01/07/2021 05.00,0,0,0,0,0,0,0,0
01/07/2021 05.15,0,0,0,0,0,0,0,0
01/07/2021 05.30,0,0,0,0,0,0,0,0
01/07/2021 05.45,0,0,0,0,0,0,0,0
01/07/2021 06.00,0,0,0,0,0,0,0,0
01/07/2021 06.15,0,0,0,0,0,0,0,0
01/07/2021 06.30,0,0,0,0,0,0,0,0
01/07/2021 06.45,0,0,0,0,0,0,0,0
01/07/2021 07.00,0,0,0,0,0,0,0,0
01/07/2021 07.15,0,0,0,0,0,0,0,0
01/07/2021 07.30,0,0,0,0,0,0,0,0
01/07/2021 07.45,0,0,0,0,0,0,0,0
01/07/2021 08.00,0,0,0,0,0,0,0,0
01/07/2021 08.15,0,0,0,0,0,0,0,0
01/07/2021 08.30,0.0006875,0.002496967,0.00513483,8.60E-06,0.002496967,0,0.003121209,0.001872725
01/07/2021 08.45,0.0026625,0.007490901,0.01540449,2.58E-05,0.007490901,0.0006875,0.009363626,0.005618176
01/07/2021 09.00,0,0,0,0,0,0.0026625,0,0
01/07/2021 09.15,0.0045125,0.0045191,0.022444055,7.91E-06,0.0045191,0,0.005648875,0.003389325
01/07/2021 09.30,0.0106875,0.035432374,0.059713225,0.000129692,0.035432374,0.0045125,0.044290468,0.026574281
01/07/2021 09.45,0.0168625,0.066345647,0.096982396,0.000251477,0.066345647,0.0106875,0.082932059,0.049759235
01/07/2021 10.00,0.025475,0.116090264,0.218525526,0,0.116090264,0.0168625,0.14511283,0.087067698
01/07/2021 10.15,0.030025,0.134449309,0.199612058,0,0.134449309,0.025475,0.168061636,0.100836982
01/07/2021 10.30,0.034575,0.152808354,0.180698589,0.003879008,0.152808354,0.030025,0.191010443,0.114606266
01/07/2021 10.45,0.039125,0.171167399,0.16178512,0.010525145,0.171167399,0.034575,0.213959249,0.128375549
01/07/2021 11.00,0.052975,0.266857493,0.126764972,0,0.266857493,0.039125,0.333571866,0.20014312
01/07/2021 11.15,0.051325,0.233662505,0.118589289,0.006684498,0.233662505,0.052975,0.292078131,0.175246879
01/07/2021 11.30,0.049675,0.200467517,0.110413606,0.04759648,0.200467517,0.051325,0.250584396,0.150350638
01/07/2021 11.45,0.048025,0.167272529,0.102237923,0.088508462,0.167272529,0.049675,0.209090661,0.125454397
01/07/2021 12.00,0.052225,0.099629184,0.034481343,0.21091655,0.099629184,0.048025,0.12453648,0.074721888
01/07/2021 12.15,0.046675,0.089399768,0.066026258,0.197497794,0.089399768,0.052225,0.11174971,0.067049826
01/07/2021 12.30,0.041125,0.079170352,0.097571172,0.184079038,0.079170352,0.046675,0.09896294,0.059377764
01/07/2021 12.45,0.035575,0.068940936,0.129116087,0.170660282,0.068940936,0.041125,0.08617617,0.051705702
01/07/2021 13.00,0.028975,0.058075372,0.250686013,0.176282388,0.058075372,0.035575,0.072594215,0.043556529
01/07/2021 13.15,0.024125,0.048270055,0.222214253,0.150169725,0.048270055,0.028975,0.060337569,0.036202541
01/07/2021 13.30,0.019275,0.038464739,0.193742493,0.124057061,0.038464739,0.024125,0.048080924,0.028848554
01/07/2021 13.45,0.014425,0.028659422,0.165270733,0.097944398,0.028659422,0.019275,0.035824278,0.021494567
01/07/2021 14.00,0.003275,0.005700929,0.129375583,0.044911266,0.005700929,0.014425,0.007126161,0.004275697
01/07/2021 14.15,0.002625,0.004664396,0.10585275,0.036745581,0.004664396,0.003275,0.005830495,0.003498297
01/07/2021 14.30,0.001975,0.003627864,0.082329916,0.028579897,0.003627864,0.002625,0.00453483,0.002720898
01/07/2021 14.45,0.001325,0.002591331,0.058807083,0.020414212,0.002591331,0.001975,0.003239164,0.001943498
01/07/2021 15.00,0,0,0,0,0,0.001325,0,0
01/07/2021 15.15,0,0,0,0,0,0,0,0
01/07/2021 15.30,0,0,0,0,0,0,0,0
01/07/2021 15.45,0,0,0,0,0,0,0,0
01/07/2021 16.00,0,0,0,0,0,0,0,0
01/07/2021 16.15,0,0,0,0,0,0,0,0
01/07/2021 16.30,0,0,0,0,0,0,0,0
01/07/2021 16.45,0,0,0,0,0,0,0,0
01/07/2021 17.00,0,0,0,0,0,0,0,0
01/07/2021 17.15,0,0,0,0,0,0,0,0
01/07/2021 17.30,0,0,0,0,0,0,0,0
01/07/2021 17.45,0,0,0,0,0,0,0,0
01/07/2021 18.00,0,0,0,0,0,0,0,0
01/07/2021 18.15,0,0,0,0,0,0,0,0
01/07/2021 18.30,0,0,0,0,0,0,0,0
01/07/2021 18.45,0,0,0,0,0,0,0,0
01/07/2021 19.00,0,0,0,0,0,0,0,0
01/07/2021 19.15,0,0,0,0,0,0,0,0
01/07/2021 19.30,0,0,0,0,0,0,0,0
01/07/2021 19.45,0,0,0,0,0,0,0,0
01/07/2021 20.00,0,0,0,0,0,0,0,0
01/07/2021 20.15,0,0,0,0,0,0,0,0
01/07/2021 20.30,0,0,0,0,0,0,0,0
01/07/2021 20.45,0,0,0,0,0,0,0,0
01/07/2021 21.00,0,0,0,0,0,0,0,0
01/07/2021 21.15,0,0,0,0,0,0,0,0
01/07/2021 21.30,0,0,0,0,0,0,0,0
01/07/2021 21.45,0,0,0,0,0,0,0,0
01/07/2021 22.00,0,0,0,0,0,0,0,0
01/07/2021 22.15,0,0,0,0,0,0,0,0
01/07/2021 22.30,0,0,0,0,0,0,0,0
01/07/2021 22.45,0,0,0,0,0,0,0,0
01/07/2021 23.00,0,0,0,0,0,0,0,0
01/07/2021 23.15,0,0,0,0,0,0,0,0
01/07/2021 23.30,0,0,0,0,0,0,0,0
01/07/2021 23.45,0,0,0,0,0,0,0,0
01/08/2021 00.00,0,0,0,0,0,0,0,0
01/08/2021 00.15,0,0,0,0,0,0,0,0
01/08/2021 00.30,0,0,0,0,0,0,0,0
01/08/2021 00.45,0,0,0,0,0,0,0,0
01/08/2021 01.00,0,0,0,0,0,0,0,0
01/08/2021 01.15,0,0,0,0,0,0,0,0
01/08/2021 01.30,0,0,0,0,0,0,0,0
01/08/2021 01.45,0,0,0,0,0,0,0,0
01/08/2021 02.00,0,0,0,0,0,0,0,0
01/08/2021 02.15,0,0,0,0,0,0,0,0
01/08/2021 02.30,0,0,0,0,0,0,0,0
01/08/2021 02.45,0,0,0,0,0,0,0,0
01/08/2021 03.00,0,0,0,0,0,0,0,0
01/08/2021 03.15,0,0,0,0,0,0,0,0
01/08/2021 03.30,0,0,0,0,0,0,0,0
01/08/2021 03.45,0,0,0,0,0,0,0,0
01/08/2021 04.00,0,0,0,0,0,0,0,0
01/08/2021 04.15,0,0,0,0,0,0,0,0
01/08/2021 04.30,0,0,0,0,0,0,0,0
01/08/2021 04.45,0,0,0,0,0,0,0,0
01/08/2021 05.00,0,0,0,0,0,0,0,0
01/08/2021 05.15,0,0,0,0,0,0,0,0
01/08/2021 05.30,0,0,0,0,0,0,0,0
01/08/2021 05.45,0,0,0,0,0,0,0,0
01/08/2021 06.00,0,0,0,0,0,0,0,0
01/08/2021 06.15,0,0,0,0,0,0,0,0
01/08/2021 06.30,0,0,0,0,0,0,0,0
01/08/2021 06.45,0,0,0,0,0,0,0,0
01/08/2021 07.00,0,0,0,0,0,0,0,0
01/08/2021 07.15,0,0,0,0,0,0,0,0
01/08/2021 07.30,0,0,0,0,0,0,0,0
01/08/2021 07.45,0,0,0,0,0,0,0,0
01/08/2021 08.00,0,0,0,0,0,0,0,0
01/08/2021 08.15,0,0,0,0,0,0,0,0
01/08/2021 08.30,0.001675,0.001160939,0.015617065,0.005887861,0.001160939,0,0.001451174,0.000870704
01/08/2021 08.45,0.005625,0.003482818,0.046851194,0.017663582,0.003482818,0.001675,0.004353523,0.002612114
01/08/2021 09.00,0.0071375,0.012761146,0.071849092,0.063311766,0.012761146,0.005625,0.015951433,0.00957086
01/08/2021 09.15,0.0127125,0.010445392,0.107240708,0.052505846,0.010445392,0.0071375,0.01305674,0.007834044
01/08/2021 09.30,0.0182875,0.008129638,0.142632324,0.041699926,0.008129638,0.0127125,0.010162048,0.006097229
01/08/2021 09.45,0.0238625,0.005813884,0.17802394,0.030894006,0.005813884,0.0182875,0.007267355,0.004360413
01/08/2021 10.00,0.0351,0,0.26419364,0.005333908,0,0.0238625,0,0
01/08/2021 10.15,0.0369,0,0.2657332,0.004364107,0,0.0351,0,0
01/08/2021 10.30,0.0387,6.46E-05,0.26727276,0.003394305,6.46E-05,0.0369,0.00008075,0.00004845
01/08/2021 10.45,0.0405,0.0001449,0.26881232,0.002424504,0.0001449,0.0387,0.000181125,0.000108675
01/08/2021 11.00,0.047175,0,0.313323511,0,0,0.0405,0,0
01/08/2021 11.15,0.045725,0,0.286215317,0,0,0.047175,0,0
01/08/2021 11.30,0.044275,0.0032824,0.259107123,0,0.0032824,0.045725,0.004103,0.0024618
01/08/2021 11.45,0.042825,0.009156066,0.231998929,0,0.009156066,0.044275,0.011445083,0.00686705
01/08/2021 12.00,0.04325,0.031185747,0.159002489,0,0.031185747,0.042825,0.038982184,0.02338931
01/08/2021 12.15,0.04055,0.026288738,0.162486458,0,0.026288738,0.04325,0.032860923,0.019716554
01/08/2021 12.30,0.03785,0.02139173,0.165970428,0,0.02139173,0.04055,0.026739663,0.016043798
01/08/2021 12.45,0.03515,0.016494721,0.169454397,0,0.016494721,0.03785,0.020618401,0.012371041
01/08/2021 13.00,0.0351125,0,0.232639599,0,0,0.03515,0,0
01/08/2021 13.15,0.0306375,0.002674394,0.196322747,0,0.002674394,0.0351125,0.003342993,0.002005796
01/08/2021 13.30,0.0261625,0.005830007,0.160005895,0,0.005830007,0.0306375,0.007287509,0.004372505
01/08/2021 13.45,0.0216875,0.00898562,0.123689043,0,0.00898562,0.0261625,0.011232025,0.006739215
01/08/2021 14.00,0.01455,0.023202647,0.045233255,0,0.023202647,0.0216875,0.029003309,0.017401985
01/08/2021 14.15,0.01185,0.018983984,0.037009027,0,0.018983984,0.01455,0.02372998,0.014237988
01/08/2021 14.30,0.00915,0.014765321,0.028784799,0,0.014765321,0.01185,0.018456651,0.011073991
01/08/2021 14.45,0.00645,0.010546658,0.020560571,0,0.010546658,0.00915,0.013183323,0.007909994
01/08/2021 15.00,0,0,0,0,0,0.00645,0,0
01/08/2021 15.15,0,0,0,0,0,0,0,0
01/08/2021 15.30,0,0,0,0,0,0,0,0
01/08/2021 15.45,0,0,0,0,0,0,0,0
01/08/2021 16.00,0,0,0,0,0,0,0,0
01/08/2021 16.15,0,0,0,0,0,0,0,0
01/08/2021 16.30,0,0,0,0,0,0,0,0
01/08/2021 16.45,0,0,0,0,0,0,0,0
01/08/2021 17.00,0,0,0,0,0,0,0,0
01/08/2021 17.15,0,0,0,0,0,0,0,0
01/08/2021 17.30,0,0,0,0,0,0,0,0
01/08/2021 17.45,0,0,0,0,0,0,0,0
01/08/2021 18.00,0,0,0,0,0,0,0,0
01/08/2021 18.15,0,0,0,0,0,0,0,0
01/08/2021 18.30,0,0,0,0,0,0,0,0
01/08/2021 18.45,0,0,0,0,0,0,0,0
01/08/2021 19.00,0,0,0,0,0,0,0,0
01/08/2021 19.15,0,0,0,0,0,0,0,0
01/08/2021 19.30,0,0,0,0,0,0,0,0
01/08/2021 19.45,0,0,0,0,0,0,0,0
01/08/2021 20.00,0,0,0,0,0,0,0,0
01/08/2021 20.15,0,0,0,0,0,0,0,0
01/08/2021 20.30,0,0,0,0,0,0,0,0
01/08/2021 20.45,0,0,0,0,0,0,0,0
01/08/2021 21.00,0,0,0,0,0,0,0,0
01/08/2021 21.15,0,0,0,0,0,0,0,0
01/08/2021 21.30,0,0,0,0,0,0,0,0
01/08/2021 21.45,0,0,0,0,0,0,0,0
01/08/2021 22.00,0,0,0,0,0,0,0,0
01/08/2021 22.15,0,0,0,0,0,0,0,0
01/08/2021 22.30,0,0,0,0,0,0,0,0
01/08/2021 22.45,0,0,0,0,0,0,0,0
01/08/2021 23.00,0,0,0,0,0,0,0,0
01/08/2021 23.15,0,0,0,0,0,0,0,0
01/08/2021 23.30,0,0,0,0,0,0,0,0
01/08/2021 23.45,0,0,0,0,0,0,0,0
01/09/2021 00.00,0,0,0,0,0,0,0,0
01/09/2021 00.15,0,0,0,0,0,0,0,0
01/09/2021 00.30,0,0,0,0,0,0,0,0
01/09/2021 00.45,0,0,0,0,0,0,0,0
01/09/2021 01.00,0,0,0,0,0,0,0,0
01/09/2021 01.15,0,0,0,0,0,0,0,0
01/09/2021 01.30,0,0,0,0,0,0,0,0
01/09/2021 01.45,0,0,0,0,0,0,0,0
01/09/2021 02.00,0,0,0,0,0,0,0,0
01/09/2021 02.15,0,0,0,0,0,0,0,0
01/09/2021 02.30,0,0,0,0,0,0,0,0
01/09/2021 02.45,0,0,0,0,0,0,0,0
01/09/2021 03.00,0,0,0,0,0,0,0,0
01/09/2021 03.15,0,0,0,0,0,0,0,0
01/09/2021 03.30,0,0,0,0,0,0,0,0
01/09/2021 03.45,0,0,0,0,0,0,0,0
01/09/2021 04.00,0,0,0,0,0,0,0,0
01/09/2021 04.15,0,0,0,0,0,0,0,0
01/09/2021 04.30,0,0,0,0,0,0,0,0
01/09/2021 04.45,0,0,0,0,0,0,0,0
01/09/2021 05.00,0,0,0,0,0,0,0,0
01/09/2021 05.15,0,0,0,0,0,0,0,0
01/09/2021 05.30,0,0,0,0,0,0,0,0
01/09/2021 05.45,0,0,0,0,0,0,0,0
01/09/2021 06.00,0,0,0,0,0,0,0,0
01/09/2021 06.15,0,0,0,0,0,0,0,0
01/09/2021 06.30,0,0,0,0,0,0,0,0
01/09/2021 06.45,0,0,0,0,0,0,0,0
01/09/2021 07.00,0,0,0,0,0,0,0,0
01/09/2021 07.15,0,0,0,0,0,0,0,0
01/09/2021 07.30,0,0,0,0,0,0,0,0
01/09/2021 07.45,0,0,0,0,0,0,0,0
01/09/2021 08.00,0,0,0,0,0,0,0,0
01/09/2021 08.15,0,0,0,0,0,0,0,0
01/09/2021 08.30,0.0016125,9.09E-06,0,0.010824401,9.09E-06,0,1.13625E-05,6.8175E-06
01/09/2021 08.45,0.0054375,2.73E-05,0,0.032473204,2.73E-05,0.0016125,0.000034125,0.000020475
01/09/2021 09.00,0.0033375,0,0,0.015963152,0,0.0054375,0,0
01/09/2021 09.15,0.0111125,0,0,0.063051191,0,0.0033375,0,0
01/09/2021 09.30,0.0188875,0.000279312,0,0.110139229,0.000279312,0.0111125,0.00034914,0.000209484
01/09/2021 09.45,0.0266625,0.000692537,0,0.157227268,0.000692537,0.0188875,0.000865671,0.000519403
01/09/2021 10.00,0.03485,0,0,0.248803759,0,0.0266625,0,0
01/09/2021 10.15,0.04235,0.000853809,0,0.26623283,0.000853809,0.03485,0.001067261,0.000640357
01/09/2021 10.30,0.04985,0.002597387,4.21E-05,0.2836619,0.002597387,0.04235,0.003246734,0.00194804
01/09/2021 10.45,0.05735,0.004340964,0.000126362,0.301090971,0.004340964,0.04985,0.005426205,0.003255723
01/09/2021 11.00,0.0594875,0,0.000333494,0.34610848,0,0.05735,0,0
01/09/2021 11.15,0.0705625,0.003341512,0.000335807,0.345145258,0.003341512,0.0594875,0.00417689,0.002506134
01/09/2021 11.30,0.0816375,0.0140583,0.000338121,0.344182036,0.0140583,0.0705625,0.017572875,0.010543725
